ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
33,New Hampshire,NH,33017,Strafford County,33017080203,Census Tract 802.03; Strafford County; New Hampshire,1.588685019054,5532,433,716,103,500,99,696,398,102,55,217,93,6,13,38,32,110,28,247,101,336,148,0,24,16,67,752,619,253,98,0,17,10,20,7,8,4042,106,46.5,23.3,3.9,2.1,43.4,16.5,1.0,2.1,0.7,0.6,2.0,0.6,4.5,1.7,6.1,2.4,0.0,4.8,0.3,1.2,13.6,11.1,35.3,12.7,0.0,4.4,2.0,4.0,1.4,1.6,73.1,6.0,0.9913,0.6503,0.9509,0.0462,0.0145,2.6532,0.5838,0.0029,0.0058,0.0434,0.0,0.5954,0.6475,0.0058,0.7197,0.7197,0.7197,0.9364,0.0,0.7139,0.237,1.0,2.8873,0.7081,6.9077,0.3728,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,14739,152,85,18,22,315,80,206,90,0,17,0,17,213,82,0,17,30.4,14.9,0.3,0.4,5.7,1.5,3.7,1.7,0.0,0.6,0.0,0.6,3.9,1.5,0.0,0.6
33,New Hampshire,NH,33017,Strafford County,33017080204,Census Tract 802.04; Strafford County; New Hampshire,2.047615894906,4735,385,753,98,529,106,919,280,106,54,276,127,0,12,213,125,37,35,184,78,281,122,12,21,6,48,499,539,177,76,0,12,0,16,60,46,2992,81,52.5,11.0,4.0,2.1,52.2,21.6,0.0,7.6,4.5,2.6,0.8,0.7,3.9,1.7,5.9,2.7,2.3,3.9,0.1,1.0,10.5,11.4,23.5,9.6,0.0,4.2,0.0,3.0,11.3,8.3,63.2,5.4,1.0,0.659,0.9913,0.0,0.3671,3.0174,0.6734,0.0,0.0029,0.0376,0.3064,0.4422,0.7891,0.0087,0.5954,0.5954,0.5954,0.8642,0.0,0.0,0.9133,0.9971,2.7746,0.6792,7.1765,0.4104,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6797,121,82,11,22,88,53,137,71,0,12,0,12,254,147,9,20,22.9,14.6,0.2,0.5,1.9,1.1,2.9,1.5,0.0,0.7,0.0,0.7,5.4,3.1,0.2,0.4
33,New Hampshire,NH,33017,Strafford County,33017080500,Census Tract 805; Strafford County; New Hampshire,31.609800854284,6760,276,2738,230,2527,198,387,183,147,106,288,134,140,104,111,90,1275,176,1612,253,603,178,37,31,3,66,1219,534,0,24,226,114,14,25,3,5,20,4,5.7,2.7,3.9,2.8,11.4,5.2,2.9,2.2,1.6,1.3,18.9,2.7,23.8,3.4,8.9,2.6,1.4,1.2,0.0,1.0,18.0,7.9,0.0,0.9,8.3,4.0,0.6,1.0,0.1,0.2,0.3,0.1,0.2139,0.6503,0.0578,0.2341,0.0607,1.2168,0.1416,0.4855,0.8873,0.1821,0.1763,0.0,1.7312,0.1792,0.841,0.841,0.841,0.0,0.7717,0.4306,0.0665,0.4798,1.7486,0.2601,5.5376,0.2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4019,224,115,11,12,256,201,501,335,0,17,0,17,440,214,11,14,8.9,4.4,0.2,0.2,3.8,3.0,7.4,4.9,0.0,0.5,0.0,0.5,6.5,3.1,0.2,0.2
33,New Hampshire,NH,33017,Strafford County,33017081101,Census Tract 811.01; Strafford County; New Hampshire,3.041473717168,4909,738,2164,225,2077,216,731,361,12,20,738,202,182,122,391,187,705,104,1088,421,621,230,178,116,0,48,716,1024,835,226,226,86,76,67,91,72,0,12,14.9,7.0,0.4,0.7,35.5,9.0,5.1,3.4,8.0,3.4,14.4,3.0,22.2,7.1,12.7,4.1,8.6,5.5,0.0,1.0,14.6,20.7,38.6,9.6,10.4,4.0,3.6,3.2,4.4,3.4,0.0,0.2,0.6532,0.0462,0.8526,0.4942,0.7457,2.7919,0.6127,0.2197,0.7977,0.5116,0.9017,0.0,2.4307,0.5173,0.7659,0.7659,0.7659,0.9509,0.8266,0.8902,0.6445,0.0,3.3122,0.8873,9.3007,0.7746,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,4879,219,108,0,12,211,159,421,296,0,12,0,12,84,102,0,12,10.5,5.1,0.0,0.7,4.3,3.3,8.6,5.8,0.0,0.7,0.0,0.7,1.7,2.1,0.0,0.7
33,New Hampshire,NH,33017,Strafford County,33017081102,Census Tract 811.02; Strafford County; New Hampshire,2.683639788996,1725,254,841,85,780,105,84,77,0,12,137,74,15,22,62,69,425,146,261,69,188,131,24,30,0,48,64,362,52,42,0,12,0,16,20,38,8,3,4.9,4.4,0.0,3.1,17.6,9.2,1.1,1.6,3.6,3.9,24.6,6.2,15.1,2.8,10.9,6.8,3.1,3.8,0.0,2.9,3.7,21.0,6.2,5.0,0.0,3.8,0.0,2.1,2.6,4.8,0.5,0.2,0.1532,0.0,0.2312,0.052,0.2832,0.7196,0.0289,0.7775,0.2428,0.3208,0.4277,0.0,1.7688,0.1908,0.1474,0.1474,0.1474,0.5838,0.0,0.0,0.4075,0.5491,1.5404,0.1965,4.1762,0.0636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,50,63,0,12,19,19,43,59,0,12,0,12,2,4,0,12,6.4,7.5,0.0,1.9,1.1,1.1,2.5,3.4,0.0,1.9,0.0,1.9,0.1,0.2,0.0,1.9
33,New Hampshire,NH,33017,Strafford County,33017081200,Census Tract 812; Strafford County; New Hampshire,5.075147468854,5197,600,2596,324,2384,322,371,190,180,209,641,265,166,109,307,224,1263,295,837,217,496,214,122,83,0,68,661,818,348,131,184,147,27,41,24,29,104,8,7.2,3.6,6.1,6.7,26.9,10.5,4.0,2.6,6.0,4.1,24.3,5.6,16.1,3.9,9.6,4.0,5.1,3.4,0.0,1.4,12.7,15.7,13.4,4.8,7.1,5.5,1.1,1.7,1.0,1.1,2.0,0.3,0.2688,0.8613,0.6156,0.3671,0.5434,2.6562,0.5867,0.7659,0.3064,0.2225,0.6821,0.0,1.9769,0.263,0.6879,0.6879,0.6879,0.7428,0.7254,0.5578,0.1792,0.7399,2.9451,0.7312,8.2661,0.5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,57,47,85,136,214,167,49,75,0,17,0,17,229,226,84,101,2.4,1.9,1.6,2.7,4.1,3.2,0.9,1.5,0.0,0.6,0.0,0.6,4.4,4.2,1.6,1.9
33,New Hampshire,NH,33017,Strafford County,33017081300,Census Tract 813; Strafford County; New Hampshire,1.239922557372,5329,583,2626,242,2626,242,783,293,155,125,819,276,123,94,461,229,961,225,679,144,647,216,48,44,35,84,470,829,500,180,0,17,47,83,262,142,59,20,15.0,5.3,4.4,3.4,31.2,10.1,3.2,2.6,8.8,4.1,18.0,4.4,12.7,2.6,12.4,3.9,1.9,1.7,0.7,1.7,8.8,15.5,19.0,6.6,0.0,1.2,1.8,3.2,10.0,5.5,1.1,0.4,0.6618,0.7023,0.7543,0.2861,0.8121,3.2166,0.7457,0.4249,0.1156,0.4682,0.2399,0.7688,2.0174,0.2717,0.5491,0.5491,0.5491,0.8179,0.0,0.6792,0.8844,0.6445,3.026,0.7717,8.8091,0.6879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4405,285,160,42,49,346,212,0,17,0,17,0,17,82,76,0,17,10.9,6.2,0.8,0.9,6.5,4.0,0.0,0.6,0.0,0.6,0.0,0.6,1.5,1.4,0.0,0.6
33,New Hampshire,NH,33017,Strafford County,33017081400,Census Tract 814; Strafford County; New Hampshire,1.733321530968,2236,335,1356,187,1249,185,305,156,106,80,481,147,42,39,206,141,262,80,281,101,337,121,75,57,5,50,348,466,459,143,0,12,0,16,54,43,0,12,13.6,6.7,6.8,4.8,38.5,10.3,2.5,2.4,9.3,5.6,11.7,3.9,12.6,4.0,15.1,4.9,6.0,4.5,0.2,2.3,15.6,20.7,33.8,9.5,0.0,2.4,0.0,1.3,4.3,3.4,0.0,0.5,0.604,0.8931,0.8931,0.1965,0.8526,3.4393,0.7948,0.0838,0.1127,0.6908,0.7572,0.5145,2.159,0.3439,0.7861,0.7861,0.7861,0.9277,0.0,0.0,0.6358,0.0,1.5635,0.2081,7.9479,0.5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2183,209,123,79,67,49,54,29,53,0,12,0,12,191,148,0,12,16.7,9.2,3.5,2.9,2.2,2.4,1.3,2.3,0.0,1.4,0.0,1.4,8.5,6.4,0.0,1.4
33,New Hampshire,NH,33017,Strafford County,33017081500,Census Tract 815; Strafford County; New Hampshire,1.503305897692,6037,692,3013,316,2974,320,869,334,164,127,1017,331,80,74,327,180,705,179,805,251,651,246,131,95,117,148,1279,1008,743,289,18,32,154,156,137,109,123,8,14.9,5.5,3.7,2.7,34.2,10.5,1.9,1.8,5.5,2.9,11.7,3.1,13.3,3.5,10.9,4.0,4.4,3.2,2.1,2.6,21.2,16.5,24.6,9.2,0.6,1.1,5.2,5.2,4.6,3.6,2.0,0.3,0.6532,0.6185,0.8382,0.1301,0.5,2.74,0.604,0.0838,0.1358,0.3208,0.5983,0.8873,2.026,0.2775,0.8671,0.8671,0.8671,0.8757,0.3208,0.9538,0.6503,0.7399,3.5405,0.9393,9.1736,0.7457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7676,138,75,78,114,173,111,651,441,0,17,0,17,326,230,51,69,4.6,2.5,1.3,1.9,2.9,1.9,10.8,7.1,0.0,0.5,0.0,0.5,5.4,3.8,0.8,1.1
33,New Hampshire,NH,33017,Strafford County,33017081600,Census Tract 816; Strafford County; New Hampshire,11.451774895246,7416,676,2649,320,2516,330,686,323,126,84,351,149,238,79,148,135,1107,136,1648,286,832,220,76,67,41,65,772,981,189,111,16,26,7,22,14,21,688,24,10.2,4.7,3.3,2.3,14.0,5.6,4.7,1.6,2.2,2.0,14.9,2.1,22.2,2.7,12.4,3.2,3.0,2.6,0.6,0.9,10.4,13.2,7.2,4.1,0.6,1.0,0.3,0.9,0.6,0.8,9.3,0.9,0.4393,0.5405,0.1214,0.4538,0.1272,1.6822,0.263,0.2399,0.7977,0.4682,0.4133,0.737,2.6561,0.6618,0.5925,0.5925,0.5925,0.6156,0.3208,0.3699,0.1098,0.948,2.3641,0.4942,7.2949,0.4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10205,92,56,100,83,355,211,109,95,0,17,0,17,200,156,8,14,3.7,2.2,1.3,1.1,4.8,2.8,1.5,1.3,0.0,0.4,0.0,0.4,2.7,2.1,0.1,0.2
33,New Hampshire,NH,33017,Strafford County,33017082000,Census Tract 820; Strafford County; New Hampshire,7.287087602756,2597,24,1156,130,1070,112,295,136,59,38,259,105,74,61,152,62,463,97,388,109,315,95,7,15,0,48,230,105,0,16,15,13,0,16,96,88,0,12,11.4,5.2,3.8,2.5,24.2,9.5,3.9,3.1,5.9,2.4,17.8,3.7,14.9,4.2,12.2,3.7,0.7,1.4,0.0,2.0,8.9,4.0,0.0,1.4,1.3,1.1,0.0,1.5,9.0,7.9,0.0,0.5,0.5202,0.6358,0.4942,0.3497,0.5347,2.5346,0.5318,0.4046,0.2312,0.4451,0.0954,0.0,1.1763,0.0347,0.552,0.552,0.552,0.0,0.3902,0.0,0.8671,0.0,1.2573,0.1301,5.5202,0.1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,83,47,49,50,26,25,0,12,0,12,0,12,111,53,44,45,7.8,4.4,1.9,1.9,1.0,1.0,0.0,1.2,0.0,1.2,0.0,1.2,4.3,2.1,1.7,1.7
33,New Hampshire,NH,33017,Strafford County,33017083001,Census Tract 830.01; Strafford County; New Hampshire,4.20312760761,6607,615,3256,334,2931,351,758,295,104,71,984,349,265,141,465,245,931,267,1196,205,830,336,148,111,28,79,703,886,568,250,13,23,36,43,313,244,13,8,11.7,4.4,2.7,1.8,33.6,11.2,5.4,2.7,7.1,3.6,14.1,3.8,18.1,2.9,12.6,4.8,5.0,3.7,0.4,1.2,10.6,13.4,17.4,7.5,0.4,0.7,1.3,1.5,10.7,7.8,0.2,0.1,0.5289,0.4191,0.8295,0.5231,0.6561,2.9567,0.6474,0.1908,0.4538,0.4971,0.6705,0.6445,2.4567,0.5434,0.604,0.604,0.604,0.8006,0.3006,0.5954,0.9075,0.422,3.0261,0.7746,9.0435,0.7283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5300,384,260,0,17,182,147,149,121,6,12,0,17,249,201,117,176,13.1,8.1,0.0,0.5,2.8,2.2,2.3,1.8,0.1,0.2,0.0,0.5,3.8,3.1,1.8,2.6
33,New Hampshire,NH,33017,Strafford County,33017083002,Census Tract 830.02; Strafford County; New Hampshire,5.598192898418,5387,614,2445,315,2301,321,824,408,98,76,563,227,215,119,207,171,817,149,954,207,762,307,0,24,2,66,1225,899,244,128,393,123,16,32,61,74,1,4,15.3,7.4,3.0,2.2,24.5,9.3,5.3,2.9,3.9,3.2,15.2,3.2,17.7,2.9,14.5,5.9,0.0,1.0,0.0,1.3,22.7,16.5,10.0,5.1,16.1,5.4,0.7,1.4,2.7,3.1,0.0,0.1,0.6821,0.4971,0.5087,0.5173,0.3092,2.5144,0.5202,0.2659,0.4335,0.6445,0.0,0.0,1.3439,0.052,0.8786,0.8786,0.8786,0.6879,0.9335,0.4595,0.4133,0.0,2.4942,0.5636,7.2311,0.4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6086,173,102,241,178,371,292,374,237,0,17,0,17,239,178,0,17,7.5,4.4,4.5,3.3,6.9,5.3,6.9,4.2,0.0,0.6,0.0,0.6,4.4,3.4,0.0,0.6
33,New Hampshire,NH,33017,Strafford County,33017084100,Census Tract 841; Strafford County; New Hampshire,8.272572417046,5747,602,2401,187,2305,194,701,247,0,17,832,249,347,225,307,152,1267,233,941,310,911,255,164,128,0,68,254,851,526,208,517,142,0,24,136,87,96,6,12.5,4.2,0.0,1.0,36.1,10.4,7.9,5.1,5.5,2.8,22.0,3.9,16.4,4.4,16.3,4.8,7.1,5.5,0.0,1.3,4.4,14.8,21.9,8.5,21.5,5.8,0.0,1.0,5.9,3.9,1.7,0.2,0.5549,0.0,0.8642,0.7283,0.5,2.6474,0.578,0.6618,0.3295,0.7717,0.8266,0.0,2.5896,0.6214,0.2139,0.2139,0.2139,0.8439,0.9653,0.0,0.7225,0.7168,3.2485,0.8642,8.6994,0.6763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3614,152,89,0,17,151,137,0,17,0,17,98,142,5,7,0,17,6.6,4.0,0.0,0.6,2.6,2.4,0.0,0.6,0.0,0.6,1.7,2.5,0.1,0.1,0.0,0.6
33,New Hampshire,NH,33017,Strafford County,33017084201,Census Tract 842.01; Strafford County; New Hampshire,7.019050961132,4782,572,1958,206,1843,255,841,482,174,148,339,122,217,143,310,264,671,143,905,209,896,269,112,73,0,48,531,831,53,55,753,195,13,24,59,50,0,12,17.6,9.9,5.9,5.3,18.4,6.1,6.3,3.7,6.5,5.6,14.0,3.3,18.9,3.6,18.7,5.9,6.1,3.9,0.0,1.0,11.1,17.3,2.7,2.8,38.5,9.7,0.7,1.3,3.2,2.7,0.0,0.3,0.7572,0.8439,0.2601,0.6069,0.5896,3.0577,0.6879,0.185,0.552,0.8584,0.763,0.0,2.3584,0.4798,0.6445,0.6445,0.6445,0.4393,0.9971,0.4595,0.5087,0.0,2.4046,0.5202,8.4652,0.6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2856,147,96,144,144,82,82,114,102,0,12,0,12,191,192,0,12,8.0,5.3,3.0,3.0,1.7,1.7,2.4,2.1,0.0,0.7,0.0,0.7,4.0,4.0,0.0,0.7
33,New Hampshire,NH,33017,Strafford County,33017084202,Census Tract 842.02; Strafford County; New Hampshire,4.575933026934,3516,398,1501,186,1469,190,644,375,30,32,393,150,153,74,58,63,955,327,702,205,636,211,0,16,0,48,6,563,0,16,278,96,0,16,28,42,0,12,18.3,10.5,1.9,2.0,26.8,9.6,6.0,3.0,1.7,1.9,27.2,7.8,20.0,5.0,18.4,5.2,0.0,1.1,0.0,1.4,0.2,16.0,0.0,1.1,18.5,6.5,0.0,1.1,1.9,2.8,0.0,0.3,0.7803,0.2601,0.6127,0.5809,0.0751,2.3091,0.4306,0.8613,0.6676,0.8497,0.0,0.0,2.3786,0.4971,0.0,0.0,0.0,0.0,0.9509,0.0,0.3179,0.0,1.2688,0.1329,5.9565,0.2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1178,52,43,0,12,0,12,0,12,6,12,0,12,0,12,0,12,3.5,2.9,0.0,0.9,0.0,0.9,0.0,0.9,0.2,0.3,0.0,0.9,0.0,0.9,0.0,0.9
33,New Hampshire,NH,33017,Strafford County,33017084301,Census Tract 843.01; Strafford County; New Hampshire,0.85492828401,2500,323,1245,191,1197,203,378,213,117,108,562,243,85,59,214,131,374,88,388,142,503,203,60,61,2,46,102,469,283,153,0,12,0,16,148,102,101,7,15.7,8.6,8.1,7.4,47.0,18.7,4.9,3.5,8.9,5.7,15.0,3.4,15.5,4.7,20.9,7.7,5.0,5.0,0.1,1.9,4.1,18.8,22.7,11.8,0.0,2.6,0.0,1.3,12.4,8.7,4.0,0.6,0.7023,0.9335,0.9798,0.4827,0.8266,3.9249,0.9046,0.2572,0.2746,0.9335,0.6705,0.4422,2.578,0.6069,0.1879,0.1879,0.1879,0.8555,0.0,0.0,0.9364,0.8468,2.6387,0.6301,9.3295,0.7861,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,4,3127,195,144,32,52,4,7,0,12,0,12,0,12,66,67,0,12,16.3,11.2,1.3,2.1,0.2,0.3,0.0,1.3,0.0,1.3,0.0,1.3,2.6,2.8,0.0,1.3
33,New Hampshire,NH,33017,Strafford County,33017084302,Census Tract 843.02; Strafford County; New Hampshire,1.934912721106,4447,647,2034,206,1874,214,1213,455,172,207,671,224,420,207,373,199,782,218,1010,351,776,279,67,77,11,50,683,947,433,192,115,73,84,80,252,224,15,3,28.6,9.9,8.1,8.0,35.8,11.2,14.1,6.3,8.4,4.0,17.6,5.2,22.7,6.6,17.5,6.6,3.6,4.1,0.3,1.2,15.4,21.2,21.3,9.2,5.7,3.6,4.5,4.2,13.4,11.2,0.3,0.1,0.9277,0.9335,0.8584,0.9277,0.7861,4.4334,0.974,0.3931,0.8295,0.8266,0.5145,0.5954,3.1591,0.8931,0.7832,0.7832,0.7832,0.8382,0.6561,0.9335,0.9393,0.4798,3.8469,0.9769,12.2226,0.9855,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,6230,280,202,0,12,81,154,211,247,0,12,0,12,391,182,0,12,14.9,10.0,0.0,0.7,1.8,3.5,4.7,5.5,0.0,0.7,0.0,0.7,8.8,4.2,0.0,0.7
33,New Hampshire,NH,33017,Strafford County,33017084400,Census Tract 844; Strafford County; New Hampshire,1.478848652604,4597,460,1997,259,1890,261,669,230,144,100,528,149,209,87,270,122,686,231,1112,208,717,204,98,79,36,64,483,621,208,226,0,12,24,32,113,67,0,12,15.1,5.0,5.4,3.6,27.9,6.9,6.7,2.7,5.9,2.7,14.9,4.9,24.2,3.6,15.6,4.1,5.2,4.1,0.8,1.5,10.5,13.5,10.4,11.2,0.0,1.6,1.3,1.7,6.0,3.6,0.0,0.3,0.6763,0.8035,0.6705,0.6387,0.5347,3.3237,0.7717,0.2399,0.9046,0.7081,0.6965,0.7977,3.3468,0.9306,0.5954,0.5954,0.5954,0.6965,0.0,0.5954,0.7254,0.0,2.0173,0.3555,9.2832,0.7717,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3553,308,232,61,72,104,75,27,44,0,12,0,12,291,171,0,12,16.3,10.8,1.3,1.5,2.3,1.6,0.6,1.0,0.0,0.7,0.0,0.7,6.3,3.6,0.0,0.7
33,New Hampshire,NH,33017,Strafford County,33017084500,Census Tract 845; Strafford County; New Hampshire,9.486936180324,4132,461,1838,193,1695,197,729,283,25,31,410,126,188,83,303,158,536,136,894,235,802,203,109,72,15,48,564,647,171,71,237,110,35,36,61,40,23,6,17.7,6.6,1.1,1.3,24.2,6.9,6.5,3.0,7.3,3.8,13.0,3.1,21.6,4.4,19.5,4.9,6.4,4.2,0.4,1.2,13.6,15.6,9.3,3.7,12.9,6.0,2.1,2.1,3.6,2.4,0.6,0.1,0.763,0.1243,0.4942,0.6214,0.6879,2.6908,0.5983,0.1358,0.7572,0.9046,0.7746,0.6445,3.2167,0.9133,0.7197,0.7197,0.7197,0.659,0.8786,0.7341,0.5723,0.5694,3.4134,0.9133,10.0406,0.8584,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3049,182,96,0,12,181,107,99,89,0,12,0,12,284,149,0,12,10.7,5.1,0.0,0.8,4.4,2.5,2.4,2.1,0.0,0.8,0.0,0.8,6.9,3.6,0.0,0.8
33,New Hampshire,NH,33017,Strafford County,33017084600,Census Tract 846; Strafford County; New Hampshire,11.397660383334,2852,347,1335,227,1269,211,442,225,8,14,380,168,124,62,130,107,760,174,420,114,522,178,0,16,0,48,134,494,45,40,433,193,0,16,34,29,0,12,15.6,7.7,0.5,0.9,29.9,12.3,5.4,2.7,4.6,3.9,26.6,5.2,14.7,3.5,18.6,6.0,0.0,1.3,0.0,1.7,4.7,17.3,3.4,2.9,32.4,10.8,0.0,1.3,2.7,2.4,0.0,0.4,0.6936,0.052,0.7341,0.5231,0.3786,2.3814,0.4711,0.8382,0.211,0.8555,0.0,0.0,1.9047,0.2428,0.2428,0.2428,0.2428,0.4653,0.9884,0.0,0.4133,0.0,1.867,0.3092,6.3959,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3622,86,48,0,12,33,45,26,35,0,12,0,12,75,63,0,12,6.8,4.1,0.0,1.1,1.2,1.6,0.9,1.2,0.0,1.1,0.0,1.1,2.6,2.2,0.0,1.1
33,New Hampshire,NH,33017,Strafford County,33017085001,Census Tract 850.01; Strafford County; New Hampshire,19.309502721106,3773,517,1361,165,1273,158,225,187,46,61,134,87,51,50,247,173,523,186,816,134,286,142,12,26,10,49,304,708,0,16,167,87,0,16,62,56,0,12,6.0,4.9,2.0,2.8,10.5,6.7,2.0,2.0,6.5,4.5,13.9,5.1,21.6,3.1,7.6,3.5,0.9,2.0,0.3,1.4,8.1,18.7,0.0,1.2,12.3,6.1,0.0,1.3,4.9,4.5,0.0,0.3,0.2312,0.2775,0.0405,0.1474,0.5896,1.2862,0.1647,0.1821,0.7572,0.1012,0.1185,0.5954,1.7544,0.1879,0.4942,0.4942,0.4942,0.0,0.8613,0.0,0.6792,0.0,1.5405,0.2023,5.0753,0.1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,84,88,101,122,0,12,0,12,0,12,0,12,203,179,0,12,6.6,6.8,2.7,3.1,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.9,5.4,4.8,0.0,0.9
33,New Hampshire,NH,33017,Strafford County,33017085002,Census Tract 850.02; Strafford County; New Hampshire,27.343829354644,5566,516,2290,252,2128,222,410,264,74,88,375,169,138,124,564,273,795,183,1319,216,830,315,236,151,0,68,803,764,30,52,508,177,67,69,158,140,0,17,7.4,4.7,2.4,2.7,17.6,7.7,3.6,3.3,10.1,4.6,14.3,3.4,23.7,3.3,14.9,5.4,11.1,7.0,0.0,1.3,14.4,13.7,1.3,2.3,22.2,7.7,3.1,3.2,7.4,6.4,0.0,0.3,0.289,0.3699,0.2312,0.3179,0.8931,2.1011,0.3555,0.2052,0.8786,0.6763,0.9653,0.0,2.7254,0.685,0.7514,0.7514,0.7514,0.3237,0.9682,0.8584,0.7977,0.0,2.948,0.7341,8.5259,0.6416,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,3783,376,175,119,122,284,197,0,17,15,25,0,17,356,299,29,45,17.7,8.2,2.1,2.2,5.1,3.3,0.0,0.6,0.3,0.4,0.0,0.6,6.4,5.4,0.5,0.8
33,New Hampshire,NH,33017,Strafford County,33017086000,Census Tract 860; Strafford County; New Hampshire,49.029732356552,4261,26,1871,118,1440,98,549,286,135,115,288,91,303,154,414,174,898,177,774,132,545,164,20,23,5,47,409,159,0,16,122,63,14,17,0,12,10,2,12.9,6.7,5.7,4.7,20.0,6.2,9.4,4.7,9.7,4.1,21.1,4.1,18.2,3.1,12.8,3.9,1.4,1.6,0.1,1.2,9.6,3.7,0.0,0.9,6.5,3.5,1.0,1.2,0.0,2.2,0.2,0.0,0.5809,0.8295,0.315,0.815,0.8757,3.4161,0.789,0.6012,0.474,0.5231,0.1763,0.4422,2.2168,0.3844,0.5723,0.5723,0.5723,0.0,0.7023,0.5376,0.0,0.422,1.6619,0.2341,7.8671,0.5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,64,35,33,40,38,61,218,140,0,12,0,12,120,87,0,12,4.4,2.5,0.8,0.9,0.9,1.4,5.1,3.3,0.0,0.8,0.0,0.8,2.8,2.0,0.0,0.8
